Name,Address,Region,Town,Longtitude,Latitude,path
八仙山寶林禪寺,嘉義縣民雄鄉松山村後山仔38-2號,嘉義縣,民雄鄉,120.504,23.54093,location_images/八仙山寶林禪寺.jpg
五穀王廟,嘉義縣民雄鄉豐收村148之ㄧ號,嘉義縣,民雄鄉,120.4504,23.56198,location_images/五穀王廟.jpg
蕭武龍交趾陶,嘉義縣民雄鄉文隆村鴨母坔76之52號,嘉義縣,民雄鄉,120.42,23.54,location_images/蕭武龍交趾陶.jpg
大崙社區,嘉義縣水上鄉大崙村,嘉義縣,水上鄉,120.3608,23.44572,location_images/大崙社區.jpg
頂塗溝蝴蝶村,嘉義縣水上鄉頂塗溝13號,嘉義縣,水上鄉,120.3704,23.45868,location_images/頂塗溝蝴蝶村.jpg
南靖糖廠休閒廣場,嘉義縣水上鄉靖和村1號,嘉義縣,水上鄉,120.3829,23.41526,location_images/南靖糖廠休閒廣場.jpg
南靖火車站,嘉義縣水上鄉三鎮村26號,嘉義縣,水上鄉,120.38644,23.41352,location_images/南靖火車站.jpg
溪口鄉文化生活館,嘉義縣溪口鄉溪北村中山路55號,嘉義縣,溪口鄉,120.39324,23.60312,location_images/溪口鄉文化生活館.jpg
大潭村精忠廟,嘉義縣新港鄉大潭村86號,嘉義縣,新港鄉,120.3703,23.55239,location_images/大潭村精忠廟.jpg
登雲書院遺址,新港鄉古民街12號 (文昌國小),嘉義縣,新港鄉,120.3504,23.55362,location_images/登雲書院遺址.jpg
縣定古蹟六興宮,嘉義縣新港鄉溪北村65號,嘉義縣,新港鄉,120.3346,23.51374,location_images/縣定古蹟六興宮.jpg
牛將軍廟,嘉義縣太保市中山路一段62號,嘉義縣,太保市,120.38783,23.4962,location_images/牛將軍廟.jpg
國立故宮博物院南部院區,嘉義縣太保市故宮大道888號,嘉義縣,太保市,120.2927,23.47278,location_images/國立故宮博物院南部院區.jpg
聖恩宮,太保市埤鄉里埤麻腳53號,嘉義縣,太保市,120.3867,23.48778,location_images/聖恩宮.jpg
縣治特區,嘉義縣太保市祥和一路東段一號,嘉義縣,太保市,120.29323,23.45912,location_images/縣治特區.jpg
陶藝之村墘窯休閒陶坊,嘉義縣六腳鄉潭墘村75-12號,嘉義縣,六腳鄉,120.27543,23.50638,location_images/陶藝之村墘窯休閒陶坊.jpg
蔗埕文化園區(蒜頭糖廠),嘉義縣六腳鄉工廠村一號 （縣政府對面往北2公里）,嘉義縣,六腳鄉,120.29892,23.47858,location_images/蔗埕文化園區(蒜頭糖廠).jpg
朴子藝術公園,嘉義縣朴子市山通路2-9號,嘉義縣,朴子市,120.25365,23.46666,location_images/朴子藝術公園.jpg
德興里老厝,嘉義縣朴子市新吉庒95-1號,嘉義縣,朴子市,120.26294,23.47318,location_images/德興里老厝.jpg
牛挑灣埤生態公園,嘉義縣朴子市牛挑灣16鄰梅華里153號旁,嘉義縣,朴子市,120.25567,23.40879,location_images/牛挑灣埤生態公園.jpg
屏東縣排灣族雕刻館,屏東縣900屏東市大連路69號,屏東縣,屏東市,120.499283,22.678983,location_images/屏東縣排灣族雕刻館.jpg
中山公園,屏東縣900屏東市中心中華路與公園路口,屏東縣,屏東市,120.49245,22.673967,location_images/中山公園.jpg
媽祖廟(慈鳳宮),屏東縣900屏東市中山路39號（近屏東火車站）,屏東縣,屏東市,120.486467,22.6711,location_images/媽祖廟(慈鳳宮).jpg
屏東鄉土藝術館,屏東縣900屏東市田寮巷26號(中正國中側門口),屏東縣,屏東市,120.507433,22.673683,location_images/屏東鄉土藝術館.jpg
宗聖公祠,屏東縣900屏東市勝豐里自由路謙仁巷23號,屏東縣,屏東市,120.491533,22.666933,location_images/宗聖公祠.jpg
高屏舊鐵橋,屏東縣900屏東市九曲路,屏東縣,屏東市,120.44595,22.6608,location_images/高屏舊鐵橋.jpg
屏東書院,屏東縣900屏東市勝利路38號,屏東縣,屏東市,120.4928,22.67855,location_images/屏東書院.jpg
族群音樂館(孫立人將軍行館),屏東縣900屏東市中山路61號,屏東縣,屏東市,120.484983,22.674683,location_images/族群音樂館(孫立人將軍行館).jpg
崇蘭蕭家古厝,屏東市900崇蘭里69號（洛陽街附近）,屏東縣,屏東市,120.482033,22.686333,location_images/崇蘭蕭家古厝.jpg
阿猴城門(朝陽門),屏東縣900屏東市公園段3小段17地號（縣立體育場內),屏東縣,屏東市,120.491817,22.6763,location_images/阿猴城門(朝陽門).jpg
屏東夜市,屏東縣900屏東市民族路與復興路口,屏東縣,屏東市,120.4898,22.669817,location_images/屏東夜市.jpg
屏東美術館,屏東縣900屏東市中正路74號,屏東縣,屏東市,120.48965,22.674967,location_images/屏東美術館.jpg
屏東糖廠,屏東縣900屏東市復興路245號,屏東縣,屏東市,120.492783,22.661633,location_images/屏東糖廠.jpg
原住民文化會館,屏東縣900屏東市豐榮街50巷7號,屏東縣,屏東市,120.502167,22.678333,location_images/原住民文化會館.jpg
瑞光夜市,屏東縣900屏東市瑞光路三段,屏東縣,屏東市,120.503917,22.687033,location_images/瑞光夜市.jpg
玉皇宮,屏東縣900屏東市自由路145號,屏東縣,屏東市,120.492235,22.666913,location_images/玉皇宮.jpg
三山國王廟,屏東縣904九如鄉九明村仁愛路174號,屏東縣,九如鄉,120.485083,22.730683,location_images/三山國王廟.jpg
金桔休閒園區,屏東縣904九如鄉東寧村新庄路112-7號,屏東縣,九如鄉,120.491433,22.722333,location_images/金桔休閒園區.jpg
龔家古厝,屏東縣904九如鄉耆老村豐田街26號,屏東縣,九如鄉,120.495867,22.759583,location_images/龔家古厝.jpg
蘭花蕨鐵馬道,屏東縣國道3號下九如交流道後走九如路，至三民路左轉後前行約600 公尺即為車道起點,屏東縣,九如鄉,120.50135,22.74666,location_images/蘭花蕨鐵馬道.jpg
河堤公園,屏東縣905里港鄉過江路,屏東縣,里港鄉,120.493433,22.7833,location_images/河堤公園.jpg
隘寮河堤車道,屏東縣905里港鄉近三地門大橋,屏東縣,里港鄉,120.503367,22.786817,location_images/隘寮河堤車道.jpg
鯉魚山泥火山,屏東縣913萬丹鄉（萬丹鄉與新園鄉交界）,屏東縣,新園鄉,120.450926,22.555129,location_images/鯉魚山泥火山.jpg
長治-麟洛自行車道,屏東縣908麟洛鄉,屏東縣,麟洛鄉,120.53641,22.64031,location_images/長治-麟洛自行車道.jpg
農業生物科技園區,屏東縣908長治鄉德和村神農路1號,屏東縣,長治鄉,120.53804,22.71274,location_images/農業生物科技園區.jpg
運動公園,屏東縣麟洛鄉屏鵝公路旁，中山路及信義路交叉口,屏東縣,竹田鄉,120.536633,22.639267,location_images/運動公園.jpg
自行車景觀橋,屏東縣909麟洛鄉（屏東運動公園）,屏東縣,竹田鄉,120.53738,22.63828,location_images/自行車景觀橋.jpg
麟洛自行車道,屏東縣909麟洛交流道附近,屏東縣,麟洛鄉,120.548617,22.6559,location_images/麟洛自行車道.jpg
柚園生態農場,屏東縣909麟洛鄉民族路453-2號,屏東縣,麟洛鄉,120.554933,22.665967,location_images/柚園生態農場.jpg
濕地公園,屏東縣909麟洛鄉新田村信義路農場巷,屏東縣,麟洛鄉,120.551483,22.657417,location_images/濕地公園.jpg
耕心植物農場,屏東縣923萬巒鄉五溝村大林路27-3號,屏東縣,萬巒鄉,120.599683,22.585,location_images/耕心植物農場.jpg
清波蘭園,屏東縣923萬巒鄉成德村新安路2號,屏東縣,瑪家鄉,120.6259,22.63305,location_images/清波蘭園.jpg
穎達生態休閒農場,屏東縣923萬巒鄉成德村新安路52號,屏東縣,萬巒鄉,120.627417,22.645283,location_images/穎達生態休閒農場.jpg
安巒山莊休閒農場,屏東縣923萬巒鄉鹿寮村永康路134號之1,屏東縣,萬巒鄉,120.563783,22.567133,location_images/安巒山莊休閒農場.jpg
賞月咖啡休閒農場,屏東縣923萬巒鄉鹿寮村永康路134-9號,屏東縣,萬巒鄉,120.563267,22.5656,location_images/賞月咖啡休閒農場.jpg
枋山休閒農場,屏東縣941枋山鄉枋山村國中路3號,屏東縣,枋山鄉,120.660433,22.263333,location_images/枋山休閒農場.jpg
萬金綠色隧道,屏東縣923萬巒鄉萬金村營區路一巷8號,屏東縣,萬巒鄉,120.60883,22.60371,location_images/萬金綠色隧道.jpg
萬巒豬腳街,屏東縣923萬巒鄉民和路,屏東縣,萬巒鄉,120.56875,22.57395,location_images/萬巒豬腳街.jpg
王乾坤有機農園,屏東縣923萬巒鄉新厝村新平路73號,屏東縣,萬巒鄉,120.62735,22.5594,location_images/王乾坤有機農園.jpg
萬金天主堂,屏東縣923萬巒鄉萬金村萬興路24號,屏東縣,萬巒鄉,120.610733,22.595133,location_images/萬金天主堂.jpg
五溝村劉氏宗祠,屏東縣923萬巒鄉西盛路70號,屏東縣,萬巒鄉,120.595417,22.591433,location_images/五溝村劉氏宗祠.jpg
潮州市民農園,屏東縣920潮州鎮泗林里通潮三巷21號,屏東縣,潮州鎮,120.566183,22.551617,location_images/潮州市民農園.jpg
八大森林遊樂園,屏東縣920潮州鎮潮州路800號,屏東縣,潮州鎮,120.555633,22.548617,location_images/八大森林遊樂園.jpg
朝林宮,屏東縣920潮州鎮泗林里通潮一巷4號,屏東縣,潮州鎮,120.56865,22.545605,location_images/朝林宮.jpg
不一樣鱷魚生態農場,屏東縣920潮州鎮太平路600巷108號,屏東縣,潮州鎮,120.535817,22.562633,location_images/不一樣鱷魚生態農場.jpg
舊潮州郵局(屏東戲曲故事館),屏東縣920潮州鎮建基路58號,屏東縣,潮州鎮,120.543033,22.5503,location_images/舊潮州郵局(屏東戲曲故事館).jpg
東港東隆宮,屏東縣928東港鎮東隆街21-1號,屏東縣,東港鎮,120.447267,22.463417,location_images/東港東隆宮.jpg
朝隆宮,屏東縣928東港鎮延平路108號,屏東縣,東港鎮,120.448067,22.466867,location_images/朝隆宮.jpg
鎮海宮,屏東縣928東港鎮鎮海里42號-5,屏東縣,東港鎮,120.442483,22.461367,location_images/鎮海宮.jpg
鎮海公園,屏東縣928東港鎮鎮海路鎮海宮旁,屏東縣,東港鎮,120.44168,22.46096,location_images/鎮海公園.jpg
長老教會,屏東縣928東港鎮延平路187號,屏東縣,東港鎮,120.447367,22.465583,location_images/長老教會.jpg
天主堂,屏東縣928東港鎮光復路二段117號,屏東縣,東港鎮,120.4862,22.466033,location_images/天主堂.jpg
華僑市場,屏東縣928東港鎮新生一路,屏東縣,新園鄉,120.442517,22.468017,location_images/華僑市場.jpg
漁獲拍賣市場,屏東縣928東港鎮新生一路,屏東縣,東港鎮,120.439983,22.466567,location_images/漁獲拍賣市場.jpg
青洲濱海遊憩區,屏東縣928東港鎮南平路631號,屏東縣,東港鎮,120.455733,22.44735,location_images/青洲濱海遊憩區.jpg
大鵬灣國家風景區,屏東縣928東港鎮大鵬里大潭路169號,屏東縣,東港鎮,120.478883,22.456583,location_images/大鵬灣國家風景區.jpg
大鵬環灣車道,屏東縣928東港鎮大鵬里大潭路169號,屏東縣,東港鎮,120.47945,22.456667,location_images/大鵬環灣車道.jpg
福灣養生休閒農場(福灣莊園),屏東縣928東港鎮大鵬路100號,屏東縣,東港鎮,120.4816,22.45905,location_images/福灣養生休閒農場(福灣莊園).jpg
大路觀主題樂園,屏東縣906高樹鄉廣興村中正路188號,屏東縣,高樹鄉,120.625217,22.736467,location_images/大路觀主題樂園.jpg
鍾理和故居,屏東縣906高樹鄉廣興村中正路108、110號,屏東縣,高樹鄉,120.618667,22.74415,location_images/鍾理和故居.jpg
高樹元氣館,屏東縣906高樹鄉興中路329號,屏東縣,高樹鄉,120.600467,22.82665,location_images/高樹元氣館.jpg
津山觀光休閒農園,屏東縣906高樹鄉和興路24號,屏東縣,高樹鄉,120.64085,22.8601,location_images/津山觀光休閒農園.jpg
鴻旗有機休閒農場,屏東縣906高樹鄉泰山村產業路329號,屏東縣,高樹鄉,120.611,22.799288,location_images/鴻旗有機休閒農場.jpg
竹田驛園,屏東縣911竹田鄉豐明路27-1號,屏東縣,竹田鄉,120.539933,22.586583,location_images/竹田驛園.jpg
客家文物館,屏東縣911竹田鄉西勢村龍門路97號,屏東縣,竹田鄉,120.523283,22.617483,location_images/客家文物館.jpg
六堆忠義祠,屏東縣911竹田鄉西勢村龍門路54號,屏東縣,竹田鄉,120.523433,22.61755,location_images/六堆忠義祠.jpg
竹田自行車道,屏東縣911竹田鄉西勢村龍門路,屏東縣,竹田鄉,120.532233,22.620383,location_images/竹田自行車道.jpg
東望樓,屏東縣912內埔鄉陽濟院老街內的東成路,屏東縣,內埔鄉,120.56715,22.613333,location_images/東望樓.jpg
內埔天后宮,屏東縣912內埔鄉內田村廣濟路164號,屏東縣,內埔鄉,120.566417,22.615267,location_images/內埔天后宮.jpg
昌黎祠,屏東縣912內埔鄉內田村廣濟路164號,屏東縣,內埔鄉,120.566483,22.615217,location_images/昌黎祠.jpg
六堆客家文化園區,屏東縣912內埔鄉建興村信義路588號,屏東縣,內埔鄉,120.55705,22.659617,location_images/六堆客家文化園區.jpg
屏東酒廠,屏東縣912內埔鄉豐田村建國路34號,屏東縣,內埔鄉,120.549233,22.645383,location_images/屏東酒廠.jpg
豐田老街,屏東縣912內埔鄉豐田村新中路,屏東縣,內埔鄉,120.5428,22.627767,location_images/豐田老街.jpg
新北勢庄東柵門,屏東縣912內埔鄉振豐村懷忠路1號,屏東縣,內埔鄉,120.544317,22.62685,location_images/新北勢庄東柵門.jpg
龍泉觀光酒廠,屏東縣912內埔鄉東寧村北寧路448號,屏東縣,內埔鄉,120.567233,22.624983,location_images/龍泉觀光酒廠.jpg
陽光綠堤休閒農場,屏東縣912內埔鄉三和路305巷16號之一,屏東縣,內埔鄉,120.6242,22.71065,location_images/陽光綠堤休閒農場.jpg
大鴕家觀光休閒農場,屏東縣907鹽埔鄉鹽中村民富路86號,屏東縣,鹽埔鄉,120.586667,22.74555,location_images/大鴕家觀光休閒農場.jpg
排灣三寶工藝館,屏東縣912內埔鄉水門村忠孝路215-1號,屏東縣,內埔鄉,120.63855,22.707583,location_images/排灣三寶工藝館.jpg
霧臺基督長老教會,屏東縣902霧臺鄉霧臺村中山巷76號,屏東縣,霧臺鄉,120.731017,22.7445,location_images/霧臺基督長老教會.jpg
伊拉部落,屏東縣902霧臺鄉,屏東縣,霧臺鄉,120.7057,22.74645,location_images/伊拉部落.jpg
霧臺石板聚落,屏東縣902霧臺鄉霧臺村,屏東縣,霧臺鄉,120.727817,22.7507,location_images/霧臺石板聚落.jpg
屏北部落自行車道,屏東縣901三地門鄉,屏東縣,內埔鄉,120.64785,22.709317,location_images/屏北部落自行車道.jpg
三地門藝術村,屏東縣901三地門鄉三地村,屏東縣,三地門鄉,120.653017,22.714917,location_images/三地門藝術村.jpg
三地門文化館,屏東縣901三地門鄉三地村中正路二段110號,屏東縣,三地門鄉,120.654733,22.71595,location_images/三地門文化館.jpg
沙卡蘭口社村,屏東縣901三地門鄉口社村五鄰64號,屏東縣,三地門鄉,120.64555,22.7692,location_images/沙卡蘭口社村.jpg
賽嘉航空園區,屏東縣901三地門鄉賽嘉村賽嘉巷120號,屏東縣,三地門鄉,120.647317,22.752717,location_images/賽嘉航空園區.jpg
高樹-三地門自行車道,屏東縣901三地門鄉,屏東縣,三地門鄉,120.63535,22.752283,location_images/高樹-三地門自行車道.jpg
蜻蜓雅築,屏東縣901三地門鄉三地村中正路二段9號,屏東縣,三地門鄉,120.65325,22.712683,location_images/蜻蜓雅築.jpg
舊筏灣部落,屏東縣903瑪家鄉沿山公路,屏東縣,瑪家鄉,120.71295,22.6671,location_images/舊筏灣部落.jpg
瑪家鄉農漁業園區,屏東縣903瑪家鄉北葉村風景巷,屏東縣,內埔鄉,120.645267,22.70645,location_images/瑪家鄉農漁業園區.jpg
笠頂山登山步道,屏東縣903瑪家鄉佳義村，沿山公路旁,屏東縣,瑪家鄉,120.62975,22.651733,location_images/笠頂山登山步道.jpg
臺灣原住民文化園區,屏東縣903瑪家鄉北葉村風景104號,屏東縣,瑪家鄉,120.652283,22.707033,location_images/臺灣原住民文化園區.jpg
古樓部落,屏東縣922來義鄉古樓村中正路,屏東縣,萬巒鄉,120.626583,22.52613,location_images/古樓部落.jpg
喜樂發發森林公園,屏東縣922來義鄉丹林村,屏東縣,來義鄉,120.652467,22.526517,location_images/喜樂發發森林公園.jpg
大武山休閒農場,屏東縣922泰武鄉武潭村老潭巷40號,屏東縣,泰武鄉,120.6511,22.572767,location_images/大武山休閒農場.jpg
佳興部落,屏東縣921泰武鄉佳興村,屏東縣,泰武鄉,120.662217,22.5699,location_images/佳興部落.jpg
吉貝木棉林,屏東縣921泰武鄉和平村太和巷1號(武潭國小和平分校內),屏東縣,泰武鄉,120.63156,22.5542,location_images/吉貝木棉林.jpg
比悠瑪部落,屏東縣921泰武鄉和平村,屏東縣,泰武鄉,120.6288,22.55315,location_images/比悠瑪部落.jpg
佳平部落,屏東縣921泰武鄉佳平村,屏東縣,泰武鄉,120.6255,22.5915,location_images/佳平部落.jpg
山林自行車道,屏東縣901三地門鄉,屏東縣,三地門鄉,120.64673,22.71388,location_images/山林自行車道.jpg
建功森林親水公園,屏東縣925新埤鄉建功路建成巷10號,屏東縣,新埤鄉,120.568167,22.485133,location_images/建功森林親水公園.jpg
怡然居螢火蟲生態休閒農場,屏東縣925新埤鄉新埤村新中路161號,屏東縣,新埤鄉,120.54575,22.475117,location_images/怡然居螢火蟲生態休閒農場.jpg
花瓶岩,屏東縣929琉球鄉環島公路,,,120.380983,22.355333,location_images/花瓶岩.jpg
琉球旅客中心,屏東縣929琉球鄉民族路20-1號,屏東縣,琉球鄉,120.381,22.35435,location_images/琉球旅客中心.jpg
美人洞風景區,屏東縣929琉球鄉環島公路,屏東縣,琉球鄉,120.3761,22.3547,location_images/美人洞風景區.jpg
沙瑪基渡假區,屏東縣929琉球鄉環島公路,屏東縣,琉球鄉,120.369967,22.35135,location_images/沙瑪基渡假區.jpg
肚仔坪,屏東縣929琉球鄉沙瑪基露營區附近,屏東縣,琉球鄉,120.365333,22.349467,location_images/肚仔坪.jpg
杉福漁港,屏東縣929琉球鄉環島公路,屏東縣,琉球鄉,120.363183,22.341117,location_images/杉福漁港.jpg
山豬溝風景區,屏東縣929琉球鄉環島公路,屏東縣,琉球鄉,120.362917,22.338833,location_images/山豬溝風景區.jpg
蛤板灣風景區,屏東縣929琉球鄉環島公路,屏東縣,琉球鄉,120.36135,22.33655,location_images/蛤板灣風景區.jpg
